HOG	gene
N0.HOG0005698	Zm00001eb410980
N0.HOG0005698	BPChr07G32078
N0.HOG0005698	TC07G1707
N0.HOG0005698	TC08G0046
N0.HOG0005698	GWHGERFP029277
N0.HOG0005698	GWHGERFP028896
N0.HOG0005698	RHSIM_Rhsim13G0143000
N0.HOG0005698	Os03g0196400
N0.HOG0005699	AT2G36300
N0.HOG0005699	AT3G52760
N0.HOG0005699	EL10Ac3g06213.1
N0.HOG0005699	EL10Ac6g14511.1
N0.HOG0005699	HORVU.MOREX.r3.7HG0747060
N0.HOG0005699	Zm00001eb013300
N0.HOG0005699	Zm00001eb397070
N0.HOG0005699	BPChr14G27685
N0.HOG0005699	TC02G1107
N0.HOG0005699	TC07G0814
N0.HOG0005699	GWHGERFP037848
N0.HOG0005699	RHSIM_Rhsim09G0142700
N0.HOG0005699	RHSIM_Rhsim07G0211000
N0.HOG0005699	Os03g0289200
N0.HOG0005700	AT2G36310
N0.HOG0005700	EL10Ac7g16942.1
N0.HOG0005700	HORVU.MOREX.r3.7HG0689170
N0.HOG0005700	HORVU.MOREX.r3.1HG0011900
N0.HOG0005700	Zm00001eb096030
N0.HOG0005700	Zm00001eb039560
N0.HOG0005700	Zm00001eb176090
N0.HOG0005700	BPChr14G28038
N0.HOG0005700	TC02G2491
N0.HOG0005700	TC07G0801
N0.HOG0005700	GWHGERFP009900
N0.HOG0005700	RHSIM_Rhsim03G0077300
N0.HOG0005700	Os08g0557900
N0.HOG0005700	Os09g0567900
N0.HOG0005701	AT2G36390
N0.HOG0005701	AT5G03650
N0.HOG0005701	EL10Ac7g16968.1
N0.HOG0005701	HORVU.MOREX.r3.2HG0165780
N0.HOG0005701	HORVU.MOREX.r3.2HG0170370
N0.HOG0005701	Zm00001eb084160
N0.HOG0005701	Zm00001eb203760
N0.HOG0005701	Zm00001eb242610
N0.HOG0005701	BPChr14G27846
N0.HOG0005701	TC07G0785
N0.HOG0005701	GWHGERFP002752
N0.HOG0005701	GWHGERFP043997
N0.HOG0005701	RHSIM_Rhsim04G0134300
N0.HOG0005701	Os02g0528200
N0.HOG0005703	AT2G36740
N0.HOG0005703	EL10Ac8g18884.1
N0.HOG0005703	HORVU.MOREX.r3.7HG0707830
N0.HOG0005703	Zm00001eb260210
N0.HOG0005703	BPChr03G09654
N0.HOG0005703	TC04G2031
N0.HOG0005703	GWHGERFP009211
N0.HOG0005703	GWHGERFP022215
N0.HOG0005703	GWHGERFP033157
N0.HOG0005703	GWHGERFP033314
N0.HOG0005703	GWHGERFP006753
N0.HOG0005703	RHSIM_Rhsim01G0067600
N0.HOG0005703	RHSIM_Rhsim09G0213900
N0.HOG0005703	Os08g0192400
N0.HOG0005704	AT2G36840
N0.HOG0005704	EL10Ac7g16660.1
N0.HOG0005704	HORVU.MOREX.r3.4HG0331540
N0.HOG0005704	Zm00001eb095840
N0.HOG0005704	Zm00001eb307730
N0.HOG0005704	BPChr06G07932
N0.HOG0005704	BPChr09G16386
N0.HOG0005704	TC00000069
N0.HOG0005704	GWHGERFP009758
N0.HOG0005704	GWHGERFP032234
N0.HOG0005704	GWHGERFP002880
N0.HOG0005704	RHSIM_Rhsim09G0147000
N0.HOG0005704	RHSIM_Rhsim03G0089900
N0.HOG0005704	Os09g0570900
N0.HOG0005706	AT2G37050
N0.HOG0005706	EL10Ac7g17341.1
N0.HOG0005706	HORVU.MOREX.r3.3HG0330950
N0.HOG0005706	Zm00001eb139660
N0.HOG0005706	Zm00001eb194930
N0.HOG0005706	BPChr14G02733
N0.HOG0005706	TC02G1871
N0.HOG0005706	TC02G1849
N0.HOG0005706	TC07G0633
N0.HOG0005706	GWHGERFP003029
N0.HOG0005706	GWHGERFP004447
N0.HOG0005706	RHSIM_Rhsim04G0151800
N0.HOG0005706	Os12g0102500
N0.HOG0005706	Os11g0102900
N0.HOG0005707	AT2G37110
N0.HOG0005707	EL10Ac7g16513.1
N0.HOG0005707	HORVU.MOREX.r3.3HG0242790
N0.HOG0005707	Zm00001eb123690
N0.HOG0005707	BPChr06G31028
N0.HOG0005707	BPChr06G30270
N0.HOG0005707	BPChr06G30713
N0.HOG0005707	BPChr06G30938
N0.HOG0005707	TC07G0668
N0.HOG0005707	GWHGERFP002972
N0.HOG0005707	GWHGERFP004493
N0.HOG0005707	GWHGERFP025052
N0.HOG0005707	RHSIM_RhsimUnG0115400
N0.HOG0005707	Os01g0157900
N0.HOG0005709	AT2G37320
N0.HOG0005709	EL10Ac3g05513.1
N0.HOG0005709	HORVU.MOREX.r3.7HG0736970
N0.HOG0005709	HORVU.MOREX.r3.5HG0514830
N0.HOG0005709	HORVU.MOREX.r3.3HG0256860
N0.HOG0005709	Zm00001eb422180
N0.HOG0005709	Zm00001eb434250
N0.HOG0005709	BPChr14G18104
N0.HOG0005709	TC07G0580
N0.HOG0005709	GWHGERFP003052
N0.HOG0005709	GWHGERFP004425
N0.HOG0005709	RHSIM_Rhsim04G0025800
N0.HOG0005709	Os08g0238100
N0.HOG0005709	Os11g0275400
N0.HOG0005710	AT2G37560
N0.HOG0005710	EL10Ac3g06655.1
N0.HOG0005710	HORVU.MOREX.r3.4HG0405960
N0.HOG0005710	Zm00001eb248940
N0.HOG0005710	BPChr09G08310
N0.HOG0005710	BPChr12G11388
N0.HOG0005710	BPChr07G32102
N0.HOG0005710	TC03G1323
N0.HOG0005710	GWHGERFP040031
N0.HOG0005710	GWHGERFP043346
N0.HOG0005710	RHSIM_Rhsim10G0028600
N0.HOG0005710	RHSIM_Rhsim07G0229700
N0.HOG0005710	RHSIM_Rhsim10G0028100
N0.HOG0005710	Os03g0184700
N0.HOG0005713	AT2G38600
N0.HOG0005713	EL10Ac7g17132.1
N0.HOG0005713	HORVU.MOREX.r3.4HG0379080
N0.HOG0005713	Zm00001eb015870
N0.HOG0005713	Zm00001eb330770
N0.HOG0005713	BPChr04G24407
N0.HOG0005713	TC07G0953
N0.HOG0005713	TC02G2347
N0.HOG0005713	TC02G0506
N0.HOG0005713	TC02G0505
N0.HOG0005713	GWHGERFP024255
N0.HOG0005713	RHSIM_Rhsim05G0232700
N0.HOG0005713	Os07g0681200
N0.HOG0005713	Os03g0332533
N0.HOG0005714	AT2G38700
N0.HOG0005714	AT3G54250
N0.HOG0005714	EL10Ac5g12977.1
N0.HOG0005714	HORVU.MOREX.r3.3HG0326430
N0.HOG0005714	Zm00001eb056620
N0.HOG0005714	Zm00001eb257840
N0.HOG0005714	BPChr13G21405
N0.HOG0005714	TC02G1109
N0.HOG0005714	TC11G1692
N0.HOG0005714	GWHGERFP009662
N0.HOG0005714	GWHGERFP032294
N0.HOG0005714	RHSIM_Rhsim09G0142500
N0.HOG0005714	Os02g0107200
N0.HOG0005714	Os02g0109100
N0.HOG0005715	AT2G38760
N0.HOG0005715	EL10Ac2g02833.1
N0.HOG0005715	HORVU.MOREX.r3.1HG0059150
N0.HOG0005715	HORVU.MOREX.r3.4HG0402650
N0.HOG0005715	Zm00001eb347120
N0.HOG0005715	Zm00001eb286930
N0.HOG0005715	BPChr13G21201
N0.HOG0005715	TC02G0673
N0.HOG0005715	GWHGERFP041240
N0.HOG0005715	GWHGERFP041236
N0.HOG0005715	RHSIM_Rhsim07G0064900
N0.HOG0005715	RHSIM_Rhsim07G0065100
N0.HOG0005715	Os05g0382900
N0.HOG0005715	Os07g0659600
N0.HOG0005716	AT2G39400
N0.HOG0005716	AT2G39410
N0.HOG0005716	AT2G39420
N0.HOG0005716	AT3G55180
N0.HOG0005716	EL10Ac2g03471.1
N0.HOG0005716	HORVU.MOREX.r3.5HG0467200
N0.HOG0005716	HORVU.MOREX.r3.4HG0354130
N0.HOG0005716	Zm00001eb148650
N0.HOG0005716	Zm00001eb267750
N0.HOG0005716	BPChr06G09494
N0.HOG0005716	TC02G3496
N0.HOG0005716	GWHGERFP032127
N0.HOG0005716	RHSIM_Rhsim03G0127800
N0.HOG0005716	Os12g0262700
N0.HOG0005719	AT2G39570
N0.HOG0005719	EL10Ac7g15979.1
N0.HOG0005719	HORVU.MOREX.r3.1HG0006340
N0.HOG0005719	Zm00001eb355670
N0.HOG0005719	Zm00001eb266620
N0.HOG0005719	BPChr11G09206
N0.HOG0005719	BPunChr32917
N0.HOG0005719	BPChr06G09493
N0.HOG0005719	TC11G0069
N0.HOG0005719	GWHGERFP032071
N0.HOG0005719	GWHGERFP030457
N0.HOG0005719	RHSIM_Rhsim09G0164700
N0.HOG0005719	RHSIM_Rhsim13G0085300
N0.HOG0005719	Os05g0113000
N0.HOG0005720	AT2G40730
N0.HOG0005720	EL10Ac3g06746.1
N0.HOG0005720	HORVU.MOREX.r3.3HG0297410
N0.HOG0005720	Zm00001eb149610
N0.HOG0005720	Zm00001eb368920
N0.HOG0005720	BPChr07G23263
N0.HOG0005720	TC11G2385
N0.HOG0005720	GWHGERFP019369
N0.HOG0005720	GWHGERFP045184
N0.HOG0005720	GWHGERFP045185
N0.HOG0005720	GWHGERFP008907
N0.HOG0005720	RHSIM_Rhsim03G0153200
N0.HOG0005720	RHSIM_Rhsim04G0219100
N0.HOG0005720	Os01g0819900
N0.HOG0005722	AT2G41250
N0.HOG0005722	EL10Ac3g07198.1
N0.HOG0005722	HORVU.MOREX.r3.2HG0116900
N0.HOG0005722	Zm00001eb110760
N0.HOG0005722	Zm00001eb017260
N0.HOG0005722	Zm00001eb329780
N0.HOG0005722	BPChr14G26986
N0.HOG0005722	BPChr02G13179
N0.HOG0005722	TC12G1948
N0.HOG0005722	GWHGERFP010347
N0.HOG0005722	GWHGERFP010341
N0.HOG0005722	RHSIM_Rhsim03G0040300
N0.HOG0005722	RHSIM_Rhsim03G0102000
N0.HOG0005722	Os07g0659400
N0.HOG0005723	AT2G41340
N0.HOG0005723	AT3G54490
N0.HOG0005723	AT3G57080
N0.HOG0005723	EL10Ac2g02825.1
N0.HOG0005723	EL10Ac3g07213.1
N0.HOG0005723	HORVU.MOREX.r3.4HG0355980
N0.HOG0005723	Zm00001eb093130
N0.HOG0005723	BPChr13G16024
N0.HOG0005723	TC12G1925
N0.HOG0005723	GWHGERFP010374
N0.HOG0005723	GWHGERFP010598
N0.HOG0005723	RHSIM_Rhsim03G0008600
N0.HOG0005723	Os12g0139500
N0.HOG0005723	Os11g0143400
N0.HOG0005724	AT2G41490
N0.HOG0005724	AT3G57220
N0.HOG0005724	EL10Ac3g07158.1
N0.HOG0005724	HORVU.MOREX.r3.2HG0116450
N0.HOG0005724	Zm00001eb110840
N0.HOG0005724	Zm00001eb329870
N0.HOG0005724	BPChr13G24710
N0.HOG0005724	TC05G2491
N0.HOG0005724	GWHGERFP010415
N0.HOG0005724	GWHGERFP044277
N0.HOG0005724	GWHGERFP001970
N0.HOG0005724	RHSIM_Rhsim04G0107900
N0.HOG0005724	RHSIM_Rhsim03G0031000
N0.HOG0005724	Os07g0661100
N0.HOG0005725	AT2G41750
N0.HOG0005725	EL10Ac3g07092.1
N0.HOG0005725	HORVU.MOREX.r3.5HG0460630
N0.HOG0005725	Zm00001eb163370
N0.HOG0005725	BPChr14G19667
N0.HOG0005725	TC06G2466
N0.HOG0005725	GWHGERFP010478
N0.HOG0005725	RHSIM_Rhsim03G0024400
N0.HOG0005725	RHSIM_Rhsim03G0024300
N0.HOG0005725	RHSIM_Rhsim03G0024700
N0.HOG0005725	RHSIM_Rhsim03G0024900
N0.HOG0005725	RHSIM_Rhsim03G0023900
N0.HOG0005725	Os11g0145100
N0.HOG0005725	Os12g0142600
N0.HOG0005727	AT2G41970
N0.HOG0005727	EL10Ac3g06888.1
N0.HOG0005727	HORVU.MOREX.r3.4HG0338070
N0.HOG0005727	Zm00001eb182640
N0.HOG0005727	Zm00001eb216030
N0.HOG0005727	Zm00001eb244430
N0.HOG0005727	BPChr14G12789
N0.HOG0005727	TC05G2009
N0.HOG0005727	TC06G1561
N0.HOG0005727	GWHGERFP001650
N0.HOG0005727	GWHGERFP001846
N0.HOG0005727	RHSIM_Rhsim04G0094800
N0.HOG0005727	Os02g0565500
N0.HOG0005727	Os03g0719850
N0.HOG0005728	AT2G42350
N0.HOG0005728	AT2G42360
N0.HOG0005728	EL10Ac9g20859.1
N0.HOG0005728	HORVU.MOREX.r3.1HG0025730
N0.HOG0005728	Zm00001eb282260
N0.HOG0005728	BPChr04G25218
N0.HOG0005728	TC01G2665
N0.HOG0005728	GWHGERFP005934
N0.HOG0005728	GWHGERFP001358
N0.HOG0005728	GWHGERFP001785
N0.HOG0005728	RHSIM_Rhsim06G0133800
N0.HOG0005728	RHSIM_Rhsim06G0134300
N0.HOG0005728	RHSIM_Rhsim04G0073000
N0.HOG0005728	Os05g0164200
N0.HOG0005731	AT2G43500
N0.HOG0005731	AT3G59580
N0.HOG0005731	EL10Ac6g14107.1
N0.HOG0005731	HORVU.MOREX.r3.2HG0178290
N0.HOG0005731	HORVU.MOREX.r3.4HG0343670
N0.HOG0005731	Zm00001eb078590
N0.HOG0005731	Zm00001eb425660
N0.HOG0005731	BPChr08G27451
N0.HOG0005731	TC06G2544
N0.HOG0005731	TC05G1842
N0.HOG0005731	GWHGERFP018618
N0.HOG0005731	GWHGERFP017952
N0.HOG0005731	RHSIM_Rhsim02G0082800
N0.HOG0005731	Os04g0495800
N0.HOG0005732	AT2G44850
N0.HOG0005732	EL10Ac1g00753.1
N0.HOG0005732	HORVU.MOREX.r3.6HG0600190
N0.HOG0005732	Zm00001eb186370
N0.HOG0005732	BPChr13G24673
N0.HOG0005732	BPChr13G24596
N0.HOG0005732	BPChr13G24586
N0.HOG0005732	BPChr13G24577
N0.HOG0005732	BPChr06G31191
N0.HOG0005732	BPChr06G30464
N0.HOG0005732	TC04G0910
N0.HOG0005732	GWHGERFP040877
N0.HOG0005732	RHSIM_Rhsim07G0035200
N0.HOG0005732	Os02g0655100
N0.HOG0005733	AT2G45320
N0.HOG0005733	EL10Ac4g10240.1
N0.HOG0005733	HORVU.MOREX.r3.7HG0716800
N0.HOG0005733	Zm00001eb084960
N0.HOG0005733	Zm00001eb012290
N0.HOG0005733	Zm00001eb195050
N0.HOG0005733	Zm00001eb321930
N0.HOG0005733	Zm00001eb249030
N0.HOG0005733	Zm00001eb385140
N0.HOG0005733	BPChr06G26114
N0.HOG0005733	TC03G2660
N0.HOG0005733	GWHGERFP040805
N0.HOG0005733	RHSIM_Rhsim01G0149000
N0.HOG0005733	Os06g0571300
N0.HOG0005734	AT2G45440
N0.HOG0005734	AT3G60880
N0.HOG0005734	EL10Ac3g05392.1
N0.HOG0005734	EL10Ac7g15845.1
N0.HOG0005734	HORVU.MOREX.r3.2HG0186710
N0.HOG0005734	Zm00001eb073410
N0.HOG0005734	Zm00001eb389290
N0.HOG0005734	BPChr05G08732
N0.HOG0005734	TC03G2683
N0.HOG0005734	GWHGERFP045111
N0.HOG0005734	GWHGERFP025104
N0.HOG0005734	RHSIM_Rhsim05G0178900
N0.HOG0005734	Os04g0574800
N0.HOG0005734	Os04g0254000
N0.HOG0005735	AT2G45540
N0.HOG0005735	AT3G60920
N0.HOG0005735	EL10Ac1g00924.1
N0.HOG0005735	HORVU.MOREX.r3.6HG0601780
N0.HOG0005735	HORVU.MOREX.r3.2HG0188960
N0.HOG0005735	Zm00001eb074430
N0.HOG0005735	Zm00001eb249850
N0.HOG0005735	BPChr05G08708
N0.HOG0005735	BPChr05G08833
N0.HOG0005735	TC03G2698
N0.HOG0005735	GWHGERFP040760
N0.HOG0005735	RHSIM_Rhsim07G0024100
N0.HOG0005735	Os04g0555600
N0.HOG0005735	Os02g0663300
N0.HOG0005736	AT2G45980
N0.HOG0005736	AT4G00355
N0.HOG0005736	EL10Ac1g00401.1
N0.HOG0005736	HORVU.MOREX.r3.2HG0095620
N0.HOG0005736	Zm00001eb103050
N0.HOG0005736	Zm00001eb318800
N0.HOG0005736	BPChr06G29595
N0.HOG0005736	TC03G2235
N0.HOG0005736	TC09G2232
N0.HOG0005736	GWHGERFP022559
N0.HOG0005736	GWHGERFP040642
N0.HOG0005736	RHSIM_Rhsim07G0013800
N0.HOG0005736	RHSIM_Rhsim01G0159000
N0.HOG0005736	Os04g0165300
N0.HOG0005737	AT2G46370
N0.HOG0005737	EL10Ac1g00308.1
N0.HOG0005737	HORVU.MOREX.r3.1HG0093050
N0.HOG0005737	HORVU.MOREX.r3.3HG0246970
N0.HOG0005737	Zm00001eb119720
N0.HOG0005737	Zm00001eb338800
N0.HOG0005737	Zm00001eb344950
N0.HOG0005737	Zm00001eb358430
N0.HOG0005737	BPChr06G29567
N0.HOG0005737	TC03G2129
N0.HOG0005737	GWHGERFP040568
N0.HOG0005737	RHSIM_Rhsim07G0006200
N0.HOG0005737	Os11g0186500
N0.HOG0005737	Os05g0586200
N0.HOG0005738	AT2G47115
N0.HOG0005738	EL10As5g23583.1
N0.HOG0005738	EL10As5g23585.1
N0.HOG0005738	HORVU.MOREX.r3.2HG0117200
N0.HOG0005738	Zm00001eb110710
N0.HOG0005738	Zm00001eb329660
N0.HOG0005738	BPChr05G27418
N0.HOG0005738	BPChr05G27352
N0.HOG0005738	TC07G2836
N0.HOG0005738	TC07G2838
N0.HOG0005738	GWHGERFP024196
N0.HOG0005738	GWHGERFP031511
N0.HOG0005738	RHSIM_Rhsim01G0293000
N0.HOG0005738	Os07g0658100
N0.HOG0005739	AT2G47470
N0.HOG0005739	EL10Ac4g09830.1
N0.HOG0005739	HORVU.MOREX.r3.1HG0024040
N0.HOG0005739	Zm00001eb131360
N0.HOG0005739	Zm00001eb282710
N0.HOG0005739	BPChr05G22105
N0.HOG0005739	BPChr05G21099
N0.HOG0005739	TC02G0912
N0.HOG0005739	GWHGERFP026517
N0.HOG0005739	GWHGERFP036272
N0.HOG0005739	RHSIM_Rhsim05G0133600
N0.HOG0005739	RHSIM_Rhsim11G0094000
N0.HOG0005739	Os01g0339900
N0.HOG0005739	Os05g0156300
N0.HOG0005740	AT2G47520
N0.HOG0005740	EL10Ac7g17571.1
N0.HOG0005740	HORVU.MOREX.r3.2HG0112960
N0.HOG0005740	HORVU.MOREX.r3.5HG0497970
N0.HOG0005740	Zm00001eb110290
N0.HOG0005740	Zm00001eb130510
N0.HOG0005740	Zm00001eb330490
N0.HOG0005740	Zm00001eb340140
N0.HOG0005740	BPChr05G21141
N0.HOG0005740	TC01G0415
N0.HOG0005740	GWHGERFP024144
N0.HOG0005740	RHSIM_Rhsim01G0287500
N0.HOG0005740	Os01g0313300
N0.HOG0005740	Os07g0674800
N0.HOG0005741	AT2G47640
N0.HOG0005741	AT3G62840
N0.HOG0005741	EL10Ac7g17470.1
N0.HOG0005741	EL10Ac9g22177.1
N0.HOG0005741	HORVU.MOREX.r3.3HG0326320
N0.HOG0005741	Zm00001eb077210
N0.HOG0005741	Zm00001eb426700
N0.HOG0005741	BPChr09G04111
N0.HOG0005741	TC01G0380
N0.HOG0005741	GWHGERFP024121
N0.HOG0005741	GWHGERFP031371
N0.HOG0005741	RHSIM_Rhsim01G0285100
N0.HOG0005741	RHSIM_Rhsim13G0010100
N0.HOG0005741	Os05g0314100
N0.HOG0005742	AT2G47780
N0.HOG0005742	AT3G05500
N0.HOG0005742	EL10Ac4g09918.1
N0.HOG0005742	HORVU.MOREX.r3.1HG0022780
N0.HOG0005742	Zm00001eb354140
N0.HOG0005742	BPChr08G06265
N0.HOG0005742	BPChr05G24761
N0.HOG0005742	TC02G0231
N0.HOG0005742	GWHGERFP031356
N0.HOG0005742	GWHGERFP042785
N0.HOG0005742	RHSIM_Rhsim13G0012200
N0.HOG0005742	RHSIM_Rhsim07G0187800
N0.HOG0005742	Os07g0671800
N0.HOG0005742	Os05g0151300
N0.HOG0005743	AT3G01040
N0.HOG0005743	AT5G15470
N0.HOG0005743	EL10Ac2g03093.1
N0.HOG0005743	HORVU.MOREX.r3.5HG0440130
N0.HOG0005743	Zm00001eb029710
N0.HOG0005743	Zm00001eb136190
N0.HOG0005743	BPChr11G05708
N0.HOG0005743	TC01G4205
N0.HOG0005743	GWHGERFP012793
N0.HOG0005743	GWHGERFP040451
N0.HOG0005743	GWHGERFP039847
N0.HOG0005743	RHSIM_Rhsim10G0044900
N0.HOG0005743	RHSIM_Rhsim08G0074000
N0.HOG0005743	Os12g0578500
N0.HOG0005746	AT3G01890
N0.HOG0005746	AT5G14170
N0.HOG0005746	EL10Ac6g15365.1
N0.HOG0005746	EL10As4g23399.1
N0.HOG0005746	HORVU.MOREX.r3.2HG0161670
N0.HOG0005746	Zm00001eb110350
N0.HOG0005746	Zm00001eb329130
N0.HOG0005746	Zm00001eb377890
N0.HOG0005746	BPChr04G14195
N0.HOG0005746	BPChr11G11819
N0.HOG0005746	TC03G0509
N0.HOG0005746	GWHGERFP016011
N0.HOG0005746	RHSIM_Rhsim10G0051200
N0.HOG0005746	Os04g0382100
N0.HOG0005747	AT3G02040
N0.HOG0005747	AT5G41080
N0.HOG0005747	EL10Ac6g13565.1
N0.HOG0005747	HORVU.MOREX.r3.3HG0296450
N0.HOG0005747	HORVU.MOREX.r3.2HG0163740
N0.HOG0005747	Zm00001eb241920
N0.HOG0005747	BPChr11G11780
N0.HOG0005747	TC01G3426
N0.HOG0005747	TC03G1103
N0.HOG0005747	GWHGERFP040284
N0.HOG0005747	GWHGERFP013100
N0.HOG0005747	RHSIM_Rhsim08G0040800
N0.HOG0005747	RHSIM_Rhsim10G0003500
N0.HOG0005747	Os02g0514500
N0.HOG0005749	AT3G02090
N0.HOG0005749	EL10Ac2g03303.1
N0.HOG0005749	HORVU.MOREX.r3.4HG0397030
N0.HOG0005749	Zm00001eb008490
N0.HOG0005749	Zm00001eb400330
N0.HOG0005749	BPChr11G05855
N0.HOG0005749	TC05G1570
N0.HOG0005749	GWHGERFP040443
N0.HOG0005749	RHSIM_Rhsim10G0043800
N0.HOG0005749	Os03g0212700
N0.HOG0005750	AT3G02420
N0.HOG0005750	EL10Ac2g04623.1
N0.HOG0005750	HORVU.MOREX.r3.3HG0270190
N0.HOG0005750	Zm00001eb161490
N0.HOG0005750	Zm00001eb297500
N0.HOG0005750	BPChr11G06761
N0.HOG0005750	TC05G1632
N0.HOG0005750	TC01G0219
N0.HOG0005750	GWHGERFP012732
N0.HOG0005750	GWHGERFP039440
N0.HOG0005750	RHSIM_Rhsim08G0080100
N0.HOG0005750	RHSIM_Rhsim10G0064500
N0.HOG0005750	Os01g0604700
N0.HOG0005750	Os05g0589000
N0.HOG0005753	AT3G05330
N0.HOG0005753	EL10Ac4g09352.1
N0.HOG0005753	HORVU.MOREX.r3.1HG0073890
N0.HOG0005753	Zm00001eb092520
N0.HOG0005753	Zm00001eb047480
N0.HOG0005753	Zm00001eb269750
N0.HOG0005753	Zm00001eb286860
N0.HOG0005753	BPChr06G30840
N0.HOG0005753	BPChr06G30820
N0.HOG0005753	TC02G3160
N0.HOG0005753	GWHGERFP026415
N0.HOG0005753	GWHGERFP047094
N0.HOG0005753	RHSIM_Rhsim05G0141800
N0.HOG0005753	Os02g0459300
N0.HOG0005754	AT3G05680
N0.HOG0005754	EL10Ac5g11771.1
N0.HOG0005754	HORVU.MOREX.r3.7HG0712870
N0.HOG0005754	Zm00001eb220020
N0.HOG0005754	BPChr14G09149
N0.HOG0005754	BPChr14G09084
N0.HOG0005754	TC09G0683
N0.HOG0005754	GWHGERFP010025
N0.HOG0005754	GWHGERFP006134
N0.HOG0005754	GWHGERFP001906
N0.HOG0005754	RHSIM_Rhsim04G0099300
N0.HOG0005754	RHSIM_Rhsim04G0136900
N0.HOG0005754	Os03g0554950
N0.HOG0005754	Os03g0554900
N0.HOG0005755	AT3G05830
N0.HOG0005755	AT5G26770
N0.HOG0005755	EL10Ac4g09549.1
N0.HOG0005755	HORVU.MOREX.r3.1HG0017760
N0.HOG0005755	Zm00001eb417390
N0.HOG0005755	Zm00001eb354610
N0.HOG0005755	BPChr05G22462
N0.HOG0005755	TC05G2139
N0.HOG0005755	GWHGERFP026592
N0.HOG0005755	RHSIM_Rhsim11G0101700
N0.HOG0005755	RHSIM_Rhsim11G0101900
N0.HOG0005755	RHSIM_Rhsim05G0121800
N0.HOG0005755	Os05g0135900
N0.HOG0005755	Os01g0292700
N0.HOG0005757	AT3G06650
N0.HOG0005757	AT5G49460
N0.HOG0005757	EL10Ac3g05508.1
N0.HOG0005757	HORVU.MOREX.r3.7HG0725960
N0.HOG0005757	Zm00001eb130080
N0.HOG0005757	Zm00001eb340370
N0.HOG0005757	BPChr05G20997
N0.HOG0005757	TC05G2099
N0.HOG0005757	TC06G1354
N0.HOG0005757	GWHGERFP016754
N0.HOG0005757	GWHGERFP004206
N0.HOG0005757	RHSIM_Rhsim02G0003700
N0.HOG0005757	RHSIM_Rhsim04G0239000
N0.HOG0005757	Os01g0300200
N0.HOG0005759	AT3G07090
N0.HOG0005759	EL10Ac7g17826.1
N0.HOG0005759	HORVU.MOREX.r3.6HG0628660
N0.HOG0005759	HORVU.MOREX.r3.1HG0042110
N0.HOG0005759	Zm00001eb221910
N0.HOG0005759	Zm00001eb258670
N0.HOG0005759	BPChr03G18539
N0.HOG0005759	TC01G0617
N0.HOG0005759	GWHGERFP023814
N0.HOG0005759	GWHGERFP030977
N0.HOG0005759	RHSIM_Rhsim13G0044700
N0.HOG0005759	Os02g0788133
N0.HOG0005759	Os10g0472400
N0.HOG0005759	Os02g0814000
N0.HOG0005760	AT3G07100
N0.HOG0005760	EL10Ac2g04197.1
N0.HOG0005760	HORVU.MOREX.r3.2HG0096910
N0.HOG0005760	Zm00001eb088940
N0.HOG0005760	Zm00001eb419480
N0.HOG0005760	BPChr05G22497
N0.HOG0005760	TC10G0803
N0.HOG0005760	GWHGERFP023982
N0.HOG0005760	GWHGERFP031154
N0.HOG0005760	GWHGERFP031155
N0.HOG0005760	RHSIM_Rhsim01G0271700
N0.HOG0005760	RHSIM_Rhsim13G0029500
N0.HOG0005760	RHSIM_Rhsim13G0029400
N0.HOG0005760	Os04g0129500
N0.HOG0005761	AT3G08820
N0.HOG0005761	EL10Ac4g09056.1
N0.HOG0005761	HORVU.MOREX.r3.5HG0465060
N0.HOG0005761	HORVU.MOREX.r3.5HG0465080
N0.HOG0005761	Zm00001eb276220
N0.HOG0005761	BPChr03G32165
N0.HOG0005761	BPChr03G11639
N0.HOG0005761	BPChr03G11652
N0.HOG0005761	TC02G2392
N0.HOG0005761	GWHGERFP042570
N0.HOG0005761	RHSIM_RhsimUnG0166200
N0.HOG0005761	RHSIM_Rhsim07G0176300
N0.HOG0005761	Os12g0109300
N0.HOG0005761	Os11g0109600
N0.HOG0005762	AT3G08980
N0.HOG0005762	EL10Ac8g18553.1
N0.HOG0005762	EL10Ac8g18556.1
N0.HOG0005762	HORVU.MOREX.r3.2HG0095650
N0.HOG0005762	HORVU.MOREX.r3.4HG0408040
N0.HOG0005762	Zm00001eb003850
N0.HOG0005762	Zm00001eb418310
N0.HOG0005762	BPChr14G11925
N0.HOG0005762	TC12G1253
N0.HOG0005762	GWHGERFP024504
N0.HOG0005762	RHSIM_Rhsim05G0213900
N0.HOG0005762	RHSIM_Rhsim05G0212800
N0.HOG0005762	Os03g0147900
N0.HOG0005762	Os04g0165600
N0.HOG0005763	AT3G09100
N0.HOG0005763	AT5G01290
N0.HOG0005763	AT5G28210
N0.HOG0005763	EL10Ac7g16692.1
N0.HOG0005763	HORVU.MOREX.r3.2HG0105100
N0.HOG0005763	HORVU.MOREX.r3.4HG0345360
N0.HOG0005763	Zm00001eb090670
N0.HOG0005763	Zm00001eb168410
N0.HOG0005763	BPChr06G25264
N0.HOG0005763	TC07G0321
N0.HOG0005763	GWHGERFP024680
N0.HOG0005763	RHSIM_Rhsim04G0165500
N0.HOG0005763	RHSIM_Rhsim05G0205600
N0.HOG0005763	Os12g0193200
N0.HOG0005767	AT3G10440
